学校名称,专业中文名称,专业原名称（官网名称）,内容
柏林工业大学,生产技术,Produktionstechnik,"官网：
https://www.tu.berlin/studieren/studienangebot/gesamtes-studienangebot/studiengang/produktionstechnik-m-sc
2. 申请时间：
①　冬季学期：4.1 - 6.15 
②　夏季学期：12.1-1.15
3.学制：4学期
4.语言：德福4×4或DSH-2或歌德C2或Telc C1 HS或DSD II
5.是否受限：是
6.申请方式：UA网申
7.申请材料：一般材料
8.匹配度说明+选拔标准：
 
        数学18CP 最少10CP最多24CP
        力学9CP 最少8CP最多10CP
        流体和热力学6CP 最少5CP最多7CP
        电学/机电6CP 最少5CP最多7CP
        测量或控制 6CP 最少5CP最多7CP
        结构/机械元件 6CP最少5CP最多7CP
        计算机 6CP 最少5CP最多7CP
        材料6CP 最少5CP最多7CP
        制造技术6CP 最少5CP 最多7CP
        总计需到达63CP
在满足匹配度要求后，根据本科成绩（占比70%）和实习经历（占比30%）进行打分
本科成绩打分如下
 
 
        对于实习打分，完成一个职业教育获得20分
        在大学的学生助理或是在企业的学生工全职水平每一个月获得3分
        实习经历全职水平每一个月获得3分
        最终根据分数从高到底录取
9.硕士学习内容：
 
120LP由96LP课程，6LP实习和18LP的毕业论文组成
必修：
        自动化技术
        机床加工系统
        工厂运营
        制造技术
        质量管理技术
选修：
        材料
        计算机
        制造技术
        自动化和信息技术
        生产管理
"
柏林工业大学,机械工程中的计算机,Computational Engineering Science (Informationstechnik im Maschinenwesen),"1. 官网：
https://www.tu.berlin/studieren/studienangebot/gesamtes-studienangebot/studiengang/computational-engineering-science-informationstechnik-im-maschinenwesen-m-sc
2.申请时间：冬季学期：6.1 - 8.31 夏季学期：12.1-2.28
3.学制：4学期
4.语言：德语, 德福4×4或DSH-2或歌德C2或Telc C1 HS
5.是否受限：否
6.申请方式：通过UA网申
7.申请材料：无特殊材料
8.匹配度说明+选拔标准：
 
	数学 21LP 最低18LP，最高24LP, 
	力学 18LP 最低15LP，最高21LP
	热力学和流体力学 6LP 最低5LP，最高7LP
	电学 6LP 最低5LP，最高7LP，
	控制技术，测量技术 12LP 最低10LP，最高14LP
	结构 6LP 最低5LP，最高9LP
	计算机相关 21LP，最低18LP，最高24LP，
9.硕士学习内容：
 
120学分分为6LP实习，24LP论文以及90LP课程
其中课程分为
	48学分核心模块，其中18LP计算机和数学，18LP仿真和优化，12LP测量和控制
	18LP 专业模块
	6LP项目
 
人工智能：基础与应用
机器学习 1
机器学习 2
微系统技术--设计、模拟和可靠性
需求工程学
机器人学
语义搜索
技术系统的安全性和可靠性
嵌入式系统的软件工程
计算机科学家的随机学
 
计算流体动力学 (CFD) 在工艺工程中的应用
过程工程有限元法简介
气体动力学 I (GD1)
气体动力学 II (GD2)
有限元分析实践项目连续物理模拟
工程中的数值模拟方法
工程学
数值热动力学和流体动力学--基础
基础 (CFD1)
数值热动力学和流体动力学 - 高级
专业 (CFD2)
运筹学 - 基础 (OR-GDL)
运筹学--网络方法
工程（OR-INF）
过程科学中的优化
过程模拟
多体动力学项目
多体动力学项目
 
计算流体动力学 (CFD) 在工艺工程中的应用
过程工程有限元法简介
气体动力学 I (GD1)
气体动力学 II (GD2)
有限元分析实践项目连续物理模拟
工程中的数值模拟方法
工程学
数值热动力学和流体动力学--基础
数值热动力学和流体动力学 - 高级
运筹学 - 基础 (OR-GDL)
运筹学--网络方法工程（OR-INF）
过程科学中的优化
过程模拟
多体动力学项目
"
柏林工业大学,自动化系统,Automotive Systems,"官网：
https://www.tu.berlin/studieren/studienangebot/gesamtes-studienangebot/studiengang/automotive-systems-m-sc
2.学制：4学期
3.申请时间：
①　冬季学期：4.1 - 6.15 
②　夏季学期：12.1-1.15
4.授课语言：
①　德语，德福4×4或DSH-2或歌德C2或Telc C1 HS或DSD II
②　英语，B2水平，即托福87或雅思6.5
5.是否受限：是
6.申请材料：基本材料
7.申请方式：UA 网申
8.匹配度说明：
 本科专业为：电气工程、计算机工程、车辆工程/交通运输或相关学科
 
●        至少 20 LP数学和物理
●        至少 6 LP 计算机科学
●        以下两个模块的任一模块至少有 48 LP：
电气工程/计算机工程模块：
●        18 LP电学基础
●        6 LP微处理器技术/计算机结构
●        6 LP信号和系统；可以补课：信息系统分析与设计；
●        6 LP控制工程：补课：现代控制理论，自动控制原理
●        6 LP测量技术
●        6 LP半导体元件/电路技术或模电
●        6 LP嵌入式系统软件工程/软件技术
或者车辆工程/交通运输模块：
●        24 LP汽车工程基础
●        6 LP工程力学
●        6 LP机械设计
●        6 LP流体力学
●        6 CP热力学
●        6 CP电学基础
打分制度：
TU Berlin的AS专业录取采取打分制择优录取，打分规则如下
  
 
1）  匹配度占比55%
2）  本科专业占比30%
该部分满分为100分，计入总分时折算计入。
a. 电气工程、计算机工程或车辆工程/交通运输专业的学生，学习重点是车辆工程的，获得100分。
b. 工业工程与管理学科的学生，方向为电气工程或车辆工程的，获得75分。
c. 机电专业学生获得75分。
d. 所有其他工科专业学生获得50分。
e. 其他所有科目为0分。
3）  实习等经历占比15%
该部分满分为100分，计入总分时折算计入。
a.如果曾参加过汽车系统相关的职业培训并结业，则统一获得75分
b.如果曾参加过汽车系统相关的全职工作，则每全职一月获得8分。
c.如果曾参加过汽车系统相关的全职实习，则每实习一个月获得4分。
d.如果曾作为学生助理或在职学生，参加过汽车系统相关的活动，则每40小时/月获得2分。
  最后根据得分从高到低录取。根据最近几年的录取情况，只要满足本科专业要求，匹配度要求，则均会被录取。往年NC专业录取情况网址：https://www.tu.berlin/studierendensekretariat/themen-a-z/auswahlgrenzen/
9.研究生课程：
 
核心领域为以下三个：
汽车系统学习、能源管理、车辆一体化与驱动辅助技术
除此以外，申请人还可以从电气工程与计算机科学学院和运输与机械系统学院提供的课程范围内选择模块汽车和发动机技术。
"
弗莱堡大学,嵌入式系统,Embedded Systems Engineering,"1. 官网：
https://www.studium.uni-freiburg.de/de/studienangebot/master/info/399
2. 授课语言：德语C1+英语C1
3. 申请日期：冬季：5.15ddl；夏季12.15ddl
 
4. 申请方式：网申
https://campus.uni-freiburg.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?navigationPosition=link_homepage
5. 申请材料：无特殊
6. 匹配度说明+选拔标准：
 
        获得类似德国大学嵌入式系统学士学位课程的第一学位，且平均成绩不低于 2.9
        德文知识至少达到《欧洲语言共同参考标准》的 C1 级，英文知识至少达到《欧洲 语言共同参考标准》的 B2 级
        数学基础、计算机科学基础、电气工程、微系统工程基础和嵌入式系统基础；至少获得 110 个 ECTS 学分。
        至少 26 个 ECTS 学分必须在计算机科学领域获得
        在数学领域必须获得至少 20 个 ECTS 学分
        微系统工程领域至少获得 10 个 ECTS 学分

除此之外，查看其本科对应的学习内容：
 
计算机科学与工程专业学生的数学课程
编程入门
机械学
微系统技术--流程和组件
系统设计项目
工科学生数学Il
电动力学和光学
电气工程入门
计算机工程
微分方程
电子学 - 元件和模拟电路
电子学 - 数字电路
嵌入式系统简介
操作系统
优化
系统理论与控制工程
测量技术
高级编程
算法和数据结构
ZfS 课程
计算机科学高级讲座 1
微系统技术第 1 讲
嵌入式系统实践课程
(嵌入式系统（ESE/硬件/软件）
嵌入式系统学士项目
嵌入式系统研讨会
微系统技术讲座 2

7. 硕士学习内容：
https://www.tf.uni-freiburg.de/bilder/studium_lehre/modulhandbuecher/module-handbook-m-sc-ese-po-2021-as-of-march-2023

"
弗莱堡大学,微系统工程,Microsystems Engineering,"1. 官网：
https://www.studium.uni-freiburg.de/de/studienangebot/master/info/270
2. 授课语言：德语C1/英语C1（主要是英语）
3. 申请日期：
4. 申请方式：网申
https://campus.uni-freiburg.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces?navigationPosition=link_homepage
5. 申请材料：
6. 匹配度说明+选拔标准：
 
        平均成绩不低于 2.9；大学微系统工程、电气工程或机电一体化专业的学士学位课程
        必须在电子工程和材料领域获得至少 30 个 ECTS 学分。
        材料科学领域至少获得 30 个 ECTS 学分
        数学、化学和物理领域至少获得 40 个 ECTS 学分。
除此之外，查看其对应本科学习内容：
https://www.tf.uni-freiburg.de/bilder/studium_lehre/modulhandbuecher/modulhandbuch-b-sc-mst-po-2018-stand-marz-2023
 
7. 硕士学习内容：
https://www.tf.uni-freiburg.de/bilder/studium_lehre/modulhandbuecher/module-handbook-m-sc-mse-po-2021-as-of-march-2023
 
必修课程（30 ECTS）：
微电子学
微机械学
微系统设计实验室
微系统技术与
工艺
信号处理
专业领域(30 ECTS）：
生物医学工程
电路与系统
材料与制造
光子学
定制课程
高级微系统：(30 ECTS，8 个模块中的 5 个模块）
组装和封装技术
微光学
建模与系统识别
概率与统计
传感器
生物医学微系统微执行器
微流体
"
德累斯顿工业大学,机电一体化,MECHATRONIC," 网址：
https://tu-dresden.de/studium/vor-dem-studium/studienangebot/sins/sins_studiengang?autoid=295
1. 申请时间：冬季学期：4.1-7.15
2. 学制：十学期（Dipolom学制，申请时应申请高年级入学）
3. 语言：德语（可用B1加B2在读证明或者B2证书申请语言班）
5.申请方式：UA
6. 申请材料：常规
7. 匹配度说明：
 
在基础学习期间，学生应学习必要的数学、科学和工程基础知识：
科学基础知识：
	数学
	物理/化学
	计算机科学
电气工程基础知识：
• 电场和磁场 电这边修的其实不是很多，因为电子的基础课程你只修了电工与电子技术
• 电路技术
• 系统理论
机械工程基础：
• 材料和技术力学
• 设计和生产技术
• 运动学和动力学
除此以外，电力工程、自动化和测量技术、设备开发和机器人技术也应该有所涉及。
8， 硕士学习内容：
 
在5-10学期能够选择的深入学习的方向有：
多体系统（由单个物体组成的机械系统）、流体动力系统、机械设计、闭环控制、电力驱动技术、过程信息处理、设计技术
值得注意的是：必须在基础学习结束时完成为期 6 周的基础实习，第 7 学期中，学生应完成 20 周的实践培训。"
汉堡大学,智能自适应系统,Intelligent Adaptive Systems,"1. 官网：
https://www.uni-hamburg.de/campuscenter/studienangebot/studiengang.html?1337095530
2. 授课语言：英语，雅思6.5（6.0）
 
3. 申请日期：02.15-3.31
 
4. 申请方式：官网：
https://www.stine.uni-hamburg.de/scripts/mgrqispi.dll?APPNAME=CampusNet&PRGNAME=EXTERNALPAGES&ARGUMENTS=-N000000000000001,-N000269,-A100101
5. 申请材料：
Cover Sheet
CV
Motivation Letter
Language Test Score
Transcript
Self-made table
Bachelor Certificate
Diploma Supplement
Grade
Grading scale
Anabin information
Everything else (additional documents)
 
6. 匹配度说明+选拔标准：
 
计算机科学或相关专业的学士学位，且在计算机科学核心领域获得 60 个 ECTS 学分
任何类型的数学、经济学、管理学、电子工程学或软技能课程均不计算在内、软技能课程不计算在内
 
 
 
"
达姆工业大学,自主系统和机器人技术,Autonome Systeme und Robotik,"1. 官网：
https://www.tu-darmstadt.de/studieren/studieninteressierte/studienangebot_studiengaenge/studiengang_181440.de.jsp
2. 授课语言：
3. 申请日期：
夏季入学：12.1-3.1
冬季入学：
4. 申请方式：
5. 申请材料：
6. 匹配度说明+选拔标准：
其申请参考计算机科学本科学习内容：
7. 硕士学习内容：
https://www.informatik.tu-darmstadt.de/media/informatik/fb20_studium/formulare_und_dokumente/ordnungen/ordnungen_asur/pruefungsordnung_asur_2023/MHB_ASuR.pdf

"
达姆工业大学,计算机工程,Computational Engineering,"官网:
https://www.tu-darmstadt.de/studieren/studieninteressierte/studienangebot_studiengaenge/studiengang_183616.de.jsp
2.学制：四个学期
3.截止时间：
①　冬季学期：06.01–07.15 
②　夏季学期：12.01 -3.1（可能会更新）
4.授课语言：德语C1
5.申请材料：常规材料
6.申请方式：网申
7.匹配度说明：
 
申请人应至少有：
数学课程中的至少18个CP，工程中的至少12个CP和计算机科学中的至少12个CP
 
如果匹配度不满足要求，为了验证特定科目的知识，考相应学科领域的主考官或部门可以进行口头或笔试入学考试。
查看其对应的本科学习课程：
 
	数学 I机械工程(8 CP)
	功能和面向对象编程(10 CP)
	技术力学(6 CP）
	电气工程与信息技术(6 CP)
	数学 II机械工程(8 CP)
	算法与数据结构(10 CP）
	技术机械 II(6 CP）
	电气工程与信息技术II(6 CP）
	数学 III机械工程专业(4 CP）
	基础CAE/CAD(4 CP)
	技术机械 III(6 CP)
	材料科学(4 CP)
	几何方法CAE/CAD(5 CP)
	电场和磁场的数值计算(5 CP)
	数学 IV电子技术(7 CP)
	初等偏微分方程(6 CP)
计算工程与机器人学(5 CP)
8. 硕士学习内容：

	土木工程和大地测量学
	机械工程
	电气工程和信息技术
	计算机方向
	计算机器人
	Strömung und Verbrennung方向
"
达姆工业大学,机电一体化,Mechatronik,"网址：
https://www.tu-darmstadt.de/studieren/studieninteressierte/studienangebot_studiengaenge/studiengang_182336.de.jsp
2.申请时间：
①　冬季学期：通常6.1开始
②　夏季学期：通常12.1开始
3.学制：四学期
4.语言：德语（德福16，DSH 2,TELC C1）,有部分课程是英语的
5.申请方式：大学官网申请
6.申请材料：常规
7.匹配度说明+选拔标准：
查看其本科对应学习内容：
 
高数1234	32ECTS
电子信息类	27ECTS
力学 	24 ECTS
机械设计类	14 ECTS
测量技术	6 ECTS
计算机类	7 ECTS
材料类	3 ECTS
信号分析和控制类	17 ECTS

8.硕士学习内容：
 
	必修模块：31-34 CP
	专业选修模块：44-47 CP
	跨专业选修模块：12 CP
	毕业论文：30 CP
达姆官网并未明确给出机电硕士的方向，根据Modulhandbuch,申请人应该可以学习机电系统、微电子技术、系统动力学、控制技术、机械动力学、生产技术等"
达姆工业大学,医疗技术,Medizintechnik,"1. 官网：
https://www.tu-darmstadt.de/studieren/studieninteressierte/studienangebot_studiengaenge/studiengang_273472.de.jsp
2. 授课语言：德语
3. 申请日期：
4. 申请方式：官网：
https://www.tucan.tu-darmstadt.de/scripts/mgrqispi.dll?APPNAME=CampusNet&PRGNAME=EXTERNALPAGES&ARGUMENTS=-N000000000000001,-N000344,-Awelcome
5. 申请材料：无特殊
6. 匹配度说明+选拔标准：查看其对应本科学习内容：
 
电气工程和信息技术信息技术 I (7 CP)
数学 I(数学 I）(8 CP)
电子技术物理 (6 CP）
电气工程和信息技术信息技术 II(7 CP)
数学 II(电子技术）(8 CP）
统计学 / 概率论概率论理论(4 CP)
医学技术中的力学(4 CP）
信号与系统(7 CP)
数学 III(适用于 ET）(8 CP)
光学基础光学基础医学技术(6 CP)
电子学 4CP
电动力学的应用电动力学的应用 (5 CP)
医疗技术系统(3 CP）
综合普通计算机科学(6 CP）
测量技术4CP 
系统动力学与控制工程(6 CP)
生物信息学 I(3 CP)
科学工作和写作(3 CP)
医疗技术实习(2 CP)
信号处理基础信号处理基础(6 CP)选修课目录(14 CP)
机械工程计算机科学与编程；电气与信息技术

7. 硕士学习内容：
https://www.etit.tu-darmstadt.de/media/etit/01_bilder/2_studium/2__3_im_studium/2__3__1_studienplanung/modulhandbuecher_1/allgemein_3/Gesamtkatalog_FB18_PO2023_-_DE.pdf
 
必修选修领域 技术(至少16个CP）必修选修领域 医学 *(至少 12 CP）专业选修领域（25-53 CP）
创办 IT 企业补充选修领域（0-24 CP）"
纽伦堡大学,自主技术,Autonomy Technologies,"1、网站
https://www.fau.eu/studiengang/autonomy-technologies-msc/
2、申请时间
①　冬季学期：7.15截止
②　夏季学期：1.15截止
3、申请材料：通用材料
https://www.fau.de/files/2019/12/Checklist-international.pdf
 
4、申请方式：官网申请
5、申请语言：英语B2
6、申请要求
 
申请需要进行线上测试
同时具备以下课程
	工程数学：线性代数、微积分和分析、几何、概率论、信息论、信号处理
	控制理论，例如反馈系统
	传感器
	机电一体化，例如机电一体化系统：
	电气工程：例电子电路
	编程与算法+数据结构
查看其对应的本科课程：
   
数学 I机械工程(8 CP)
功能和面向对象编程(10 CP)
技术力学(6 CP）
电气工程与信息技术(6 CP)
数学 II机械工程(8 CP)
算法与数据结构(10 CP）
技术机械 II(6 CP）
电气工程与信息技术II(6 CP）
数学 III机械工程专业(4 CP）
基础CAE/CAD(4 CP)
技术机械 III(6 CP)
材料科学(4 CP)
几何方法CAE/CAD(5 CP)
电场和磁场的数值计算(5 CP)
数学 IV电子技术(7 CP)
初等偏微分方程(6 CP)
计算工程与机器人学(5 CP)
 

7、硕士课程
包括人机系统接口网络，协作规划，控制感知，感知。
①　人机-系统接口
https://www.at.study.fau.eu/students/areas-of-specialisation/human-system-interfaces/
②　网络与协作
https://www.at.study.fau.eu/students/areas-of-specialisation/networking-collaboration/
③　规划和控制
https://www.at.study.fau.eu/students/areas-of-specialisation/planning-control/
④　感知和感知
https://www.at.study.fau.eu/students/areas-of-specialisation/sensing-perception/
 
该计划以进一步的选修模块和学士论文结束
"
纽伦堡大学,电车,Elektromobilität-ACES,"1. 官网：https://meinstudium.fau.de/studienangebot/elektromobilitaet-aces-msc/
2. 学制：四学期
3. 截止时间：
①　夏季学期 10.31
②　冬季学期 5.31
4. 授课语言：德语（DSH2:74%/德福4445）或者英语C1
5. 申请材料：常规
6. 申请方式：网申
7. 匹配度说明
查看对应的本科学习内容：
https://www.tf.fau.de/files/2023/01/elektromobilitaet-aces.pdf
https://www.doc.zuv.fau.de//L1/PO/Tech/Elektromobilität-ACES/konsolidierte_Fassungen/BSc-MSc_Elektromobilität-ACES_FPO_ACES_20230822.pdf
 
 
高数123	22.5
电子、信号与系统 缺的多	20
力学	15
计算机基础	12.5
测量技术	7.5
机械设计与生产技术	15
材料学	5
发动机技术	5
实习	5
8. 硕士学习内容：
https://www.tf.fau.de/files/2023/01/elektromobilitaet-aces.pdf
 
在开学时提供为期八天的复习课程（通常在vorlesung开始前的两周内），内容为第一学期所需的数学。
 
硕士课程可选择的方向：
人工智能与自动驾驶
车联网、智能电网
E-Powertrain（从充电技术和电池到车轮）
可持续移动和生产技术（例如可持续生产、环保发电、汽车共享）"
纽伦堡大学,机电一体化,Mechatronik,"1. 官网：
https://www.fau.de/studiengang/mechatronik-msc/
2. 申请截止时间：
③　夏季学期 1.15
④　冬季学期 5.31
3. 学制：四学期
4. 语言：DSH2/Telc C1/德福16
5. 申请方式：大学官网申请
https://www.campo.fau.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces
6. 申请材料：常规（建议提交课程描述）
 
7. 匹配度说明：
Grundlegende Voraussetzung für die Aufnahme eines Masterstudiums ist ein entsprechend qualifizierender guter Bachelorabschluss (Mindestnote 2,5). Bei einer Abschlussnote >2,5 werden BewerberInnen zur mündlichen Zugangsprüfung eingeladen. Diese dauert ca. 15 Minuten.
如果本科成绩>2.5,申请人将会被邀请面试。（纽伦堡大学机电申请人数较多，均分高于80一般也有面试，面试不算难）
 https://www.apps.tf.fau.de/remoter//data/DepMB/ME/BSc/Aktuell/Mechatronik,%20Abschluss%20B.Sc.,%20PO-Version%2020212,%20Wintersemester%202023_24,%20deutsch,%20Stand%20vom%2011.09.2023.pdf
 
数学类	22.5 ECTS
电工电子类 	35 ECTS
机械制图与材料科学	10 ECTS
控制 	10 ECTS
传感器与测试技术 	10 ECTS
力学 	15 ECTS
嵌入式系统	5 ECTS
计算机基础	12.5 ECTS
8. 硕士学习内容：
 https://www.apps.tf.fau.de/remoter//data/DepMB/ME/MSc/Aktuell/Mechatronik,%20Abschluss%20M.Sc.,%20PO-Version%2020212,%20Wintersemester%202023_24,%20deutsch,%20Stand%20vom%2019.09.2023.pdf
 
共提供十一个学习方向：
	控制技术
	传感器
	电气驱动和电力电子设备
	电子元件、电路和系统
	雷达、无线电和光子系统
	嵌入式系统
	技术力学
	生产与建造
	激光与成型技术
	制造自动化和塑料技术
	测量技术与质量管理
在硕士学习期间要求完成两个必修模块和一个技术选修模块以及一个非技术选修模块的学习，除此以外，必须完成为期三个月的强制实习。"
纽伦堡大学,医疗技术,Medizintechnik,"1. 官网：
https://www.fau.de/studiengang/medizintechnik-msc/
2. 授课语言：德语C1/英语B2
3. 申请日期：冬季5.31ddl；夏季1.15ddl
4. 申请方式：网申
https://www.campo.fau.de/qisserver/pages/cs/sys/portal/hisinoneStartPage.faces
5. 申请材料：无特殊
6. 匹配度说明+选拔标准：
在第一阶段，我们将对您提交的文件进行检查，以确定您是否拥有与我们的医学技术学士学位课程相关的第一学位。与我们的医学技术学士学位课程相关的学位，并符合并满足总成绩要求（2.5 或更高）。
请注意，合适的课程名称并不保证课程内容相关）：
	医学技术
	计算机科学
	 计算工程
	电气工程
	电子学
	信息技术
	机械工程
	机电一体化
在第二阶段，合适的申请人将被邀请参加数字选拔测试（60 分钟）

7. 硕士学习内容：
https://www.medizintechnik.studium.fau.de/files/2023/03/MHB_MT_MSc_20222_SS23_de_230322.pdf
"
斯图加特大学,电动汽车,Elektromobilität,"1.	网址
https://www.uni-stuttgart.de/studium/studienangebot/Elektromobilitaet-M.Sc.-00001/
2.	申请截止日期
①　冬季学期5.15-7.15
②　夏季学期12.1-1.15
3.	申请方式 网申
https://campus.uni-stuttgart.de/
4.	申请材料 无特殊申请材料
5.	语言要求  德语 德福16或歌德C2
6.	是否NC：否
7.	匹配度说明+选拔标准：
参考斯图加特大学EI本科课程
 
	数学24LP
	必修电气类课程36LP
	必修计算机类课程21LP
本科课程描述
https://campus.uni-stuttgart.de/cusonline/wbModhbReport.downloadPublicMHBVersion?pOrgNr=3&pStpStpNr=912
打分规则
 
首轮打分：
总分120分，其中匹配度80分，成绩每比3.0高0.1获得2分，最多获得40分
首轮总分大于75分直录，低于66分拒绝，分数在这之间的进入第二轮

 
第二轮面试：
时间15-20min，接受两人以上的教授团队进行面试，决定是否录取
8.	硕士学习内容：
 
这些学习重点（专业化方向）包括：
	自动和联网驾驶
	电动驱动
	电池系统和智能电网
学习计划
https://www.f05.uni-stuttgart.de/ei/dokumente/Makrostruktur_MSc_EMOB_2022.pdf
学习手册
https://www.f05.uni-stuttgart.de/ei/dokumente/Broschueren_aktuell/broschuere_MasterEMOB.pdf"
斯图加特大学,人工智能和数据科学,Artificial Intelligence and Data Science,"1. 官网：
https://www.uni-stuttgart.de/studium/studienangebot/Artificial-Intelligence-and-Data-Science-M.Sc./
2. 授课语言：德语C1+英语B2
3. 申请日期：冬季：5.15-6.15；夏季：12.1-1.15
4. 申请方式：网申：
https://campus.uni-stuttgart.de/cusonline/ee/ui/ca2/app/desktop/#/login
5. 申请材料：无特殊
6. 匹配度说明+选拔标准：
 
(1) 入读人工智能与数据科学硕士学位课程要求具备攻读该学位课程的专业能力。具备以下条件者为合适人选
(1.a) 持有至少六个学期的人工智能与数据科学、数据科学、计算机科学、软件工程或
1.b) 在国外大学获得该学科的同等学位，并有合格考试成绩。

参考斯图加特大学，数据科学和计算机科学的学士学位课程

数学能力
	计算机科学家和软件工程师数学或高等数学
	数学 | 和 II
	统计和随机基础
人工智能领域的技能：
	- 人工智能基础
	- 机器学习基础
计算机科学基础领域的能力：
	- 编程和软件开发
	- 数据结构和算法
	- 理论计算机科学 I、Il 和 III
 
数据科学领域的专业知识：
	- 数据科学入门
	- 建模- 数据仓库、数据挖掘
必须考虑到其他学位课程的学习和考试成绩

 
第一阶段：招生委员会对已证明的学科能力和迄今为止取得的考试成绩进行评估；0-100分；学士学位成绩每高于 3.0 十分，申请人得一分，最高20分；低于 80 分的申请人不适合攻读学位课程，因此可能被拒
 
第二阶段：
在确定专业能力的程序中得分在 80 分至 99 分之间的申请者将参加确定专业能力 程序第二阶段的考试；至少提前一周公布；每位申请人的能力倾向面试应至少持续 15 分钟，最长不超过 20 分钟

7. 硕士学习内容：
 
 
建模与仿真
离散优化
具体数学| 图论
时间序列分析
科学计算章节选读| 可视计算的理论与方法论基础
概率论与蒙特卡罗方法| 算法精选章节
信号与信息处理高等数学
不确定性分析方法
密码学的数学基础
 
数据库与信息系统
检测与模式识别
数据压缩
数据工程科学
可视化高级信息管理
信息集成 
信息安全
密码学和隐私现代密码学简介
工程师和科学家的数据处理
后量子安全密码学
高维数据逼近与学习
 
计算机视觉
强化学习
计算机视觉中的对应问题
深度学习
使用深度学习分析软件
人工智能实验课程
知识图谱
基于 Al 的系统的软件工程
概率机器学习
移动机器人
基础模型
 
数据库和信息系统
建模与仿真
检测与模式识别
磁优化
基础数学
计算机视觉
图形理论 C
密码学算法
服务计算
算法几何
数据压缩
数字系统
嵌入式系统工程
建模、仿真与规范
时间分析
高性能计算
数值模拟
科学报告的重要章节
业务流程管理
服务管理与云计算以及评估
可视化计算的理论与方法论基础
数据工程
信息系统实用教程
视觉计算实践课程
强化学习
科学可视化
高级信息管理
信息集成
"
斯图加特大学,自主系统,Autonome Systeme,"官网：
https://www.uni-stuttgart.de/studium/studienangebot/Autonome-Systeme-M.Sc./
2.授课语言：德语C1
3.申请日期：冬季：5.15-6.15；夏季：12.1-1.15
4.申请方式：网申
5.申请材料：无特殊
6.匹配度说明+选拔标准：
https://www.uni-stuttgart.de/universitaet/aktuelles/bekanntmachungen/dokumente/bekanntm_35_2019.pdf
 
a) 至少修读六个学期的学士学位课程（或同等学位计算机科学、软件工程、航空航天工程、机械工程、机械工程、汽车和发动机技术、技术控制论、机电一体化

 
选拔标准如下：
 
招生委员会按 0 至 120 分的评分标准：低于 90 分的申请人不适合攻读学位课程，可能不被录取
 
第二阶段：90 分至 110 分之间的申请人将参加面试；每名申请人的遴选面试应至少 15 分钟，最多 20 分钟

7.硕士学习内容：
https://campus.uni-stuttgart.de/cusonline/wbModhbReport.downloadPublicMHBVersion?pOrgNr=3&pStpStpNr=1029&pDocNr=11127151
 
111 生产
1111 模块容器 1 生产
76360 认知生产系统
1112 模块化单元 2 生产
108420 网络物理价值创造系统
14310 可靠性技术
71870 生产中的信息技术架构
71880 生产信息技术
73570 工业 I/I 的数字化转型...
76380 概率规划
1113 生产项目
108060 大数据机器学习
32490 工厂运营实习
75800 生产信息技术专业实习
112 驾驶
1121 模块容器 1 驾驶
78010 自动驾驶和联网驾驶 I + II
1122 单元教材 2 驾驶
101290 车辆动力学基础
101300 车辆空气动力学基础
101310 汽车声学基础
14130 汽车机电一体化
14310 可靠性工程
15670 交通工程和交通控制技术
15700 交通流建模
30950 移动能源存储
37800 汽车系统工程导论
38370 汽车驱动基础
58140 现代汽车开发中的模块化管理
58150 车辆诊断
67290 铁路车辆技术和运行基础
74510 数据保护法
76370 用于自主系统的光学传感器技术
78000 汽车系统的敏捷开发...
1123 驾驶项目
76320 自动穿梭车"
